iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AND,Europe,Andorra,2020-06-02,844.0,79.0,11.571,51.0,0.0,0.0,10910.877,1021.279,149.591,659.307,0.0,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-03,851.0,7.0,12.571,51.0,0.0,0.0,11001.37,90.493,162.518,659.307,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-04,852.0,1.0,12.714,51.0,0.0,0.0,11014.298,12.928,164.365,659.307,0.0,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-05,852.0,0.0,12.571,51.0,0.0,0.0,11014.298,0.0,162.518,659.307,0.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-06,852.0,0.0,12.571,51.0,0.0,0.0,11014.298,0.0,162.518,659.307,0.0,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-07,852.0,0.0,12.571,51.0,0.0,0.0,11014.298,0.0,162.518,659.307,0.0,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-08,852.0,0.0,12.429,51.0,0.0,0.0,11014.298,0.0,160.671,659.307,0.0,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-09,852.0,0.0,1.143,51.0,0.0,0.0,11014.298,0.0,14.774,659.307,0.0,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-10,852.0,0.0,0.143,51.0,0.0,0.0,11014.298,0.0,1.847,659.307,0.0,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-11,852.0,0.0,0.0,51.0,0.0,0.0,11014.298,0.0,0.0,659.307,0.0,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-12,853.0,1.0,0.143,51.0,0.0,0.0,11027.225,12.928,1.847,659.307,0.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-13,853.0,0.0,0.143,51.0,0.0,0.0,11027.225,0.0,1.847,659.307,0.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-14,853.0,0.0,0.143,51.0,0.0,0.0,11027.225,0.0,1.847,659.307,0.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-15,853.0,0.0,0.143,51.0,0.0,0.0,11027.225,0.0,1.847,659.307,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-16,854.0,1.0,0.286,52.0,1.0,0.143,11040.153,12.928,3.694,672.234,12.928,1.847,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-17,854.0,0.0,0.286,52.0,0.0,0.143,11040.153,0.0,3.694,672.234,0.0,1.847,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-18,855.0,1.0,0.429,52.0,0.0,0.143,11053.081,12.928,5.54,672.234,0.0,1.847,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-19,855.0,0.0,0.286,52.0,0.0,0.143,11053.081,0.0,3.694,672.234,0.0,1.847,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-20,855.0,0.0,0.286,52.0,0.0,0.143,11053.081,0.0,3.694,672.234,0.0,1.847,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-21,855.0,0.0,0.286,52.0,0.0,0.143,11053.081,0.0,3.694,672.234,0.0,1.847,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-22,855.0,0.0,0.286,52.0,0.0,0.143,11053.081,0.0,3.694,672.234,0.0,1.847,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-23,855.0,0.0,0.143,52.0,0.0,0.0,11053.081,0.0,1.847,672.234,0.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-24,855.0,0.0,0.143,52.0,0.0,0.0,11053.081,0.0,1.847,672.234,0.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-25,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-26,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-27,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-28,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-29,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-06-30,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,66.2,39.69,0.78,855.805776042609
AND,Europe,Andorra,2020-07-01,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-02,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-03,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-04,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-05,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-06,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-07,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-08,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-09,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-10,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-11,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-12,855.0,0.0,0.0,52.0,0.0,0.0,11053.081,0.0,0.0,672.234,0.0,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-13,858.0,3.0,0.429,52.0,0.0,0.0,11091.863,38.783,5.54,672.234,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-14,861.0,3.0,0.857,52.0,0.0,0.0,11130.646,38.783,11.081,672.234,0.0,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-15,862.0,1.0,1.0,52.0,0.0,0.0,11143.574,12.928,12.928,672.234,0.0,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-16,877.0,15.0,3.143,52.0,0.0,0.0,11337.487,193.914,40.63,672.234,0.0,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-17,880.0,3.0,3.571,52.0,0.0,0.0,11376.27,38.783,46.17,672.234,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-18,880.0,0.0,3.571,52.0,0.0,0.0,11376.27,0.0,46.17,672.234,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-19,880.0,0.0,3.571,52.0,0.0,0.0,11376.27,0.0,46.17,672.234,0.0,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-20,884.0,4.0,3.714,52.0,0.0,0.0,11427.98,51.71,48.017,672.234,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-21,884.0,0.0,3.286,52.0,0.0,0.0,11427.98,0.0,42.476,672.234,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-22,889.0,5.0,3.857,52.0,0.0,0.0,11492.618,64.638,49.864,672.234,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-23,889.0,0.0,1.714,52.0,0.0,0.0,11492.618,0.0,22.162,672.234,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-24,897.0,8.0,2.429,52.0,0.0,0.0,11596.039,103.421,31.396,672.234,0.0,0.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-25,897.0,0.0,2.429,52.0,0.0,0.0,11596.039,0.0,31.396,672.234,0.0,0.0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-26,897.0,0.0,2.429,52.0,0.0,0.0,11596.039,0.0,31.396,672.234,0.0,0.0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-27,907.0,10.0,3.286,52.0,0.0,0.0,11725.315,129.276,42.476,672.234,0.0,0.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-28,907.0,0.0,3.286,52.0,0.0,0.0,11725.315,0.0,42.476,672.234,0.0,0.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-29,918.0,11.0,4.143,52.0,0.0,0.0,11867.518,142.203,53.557,672.234,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-30,922.0,4.0,4.714,52.0,0.0,0.0,11919.228,51.71,60.944,672.234,0.0,0.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-07-31,925.0,3.0,4.0,52.0,0.0,0.0,11958.011,38.783,51.71,672.234,0.0,0.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,67.8,34.91,5.84,876.489903560255
AND,Europe,Andorra,2020-08-01,925.0,0.0,4.0,52.0,0.0,0.0,11958.011,0.0,51.71,672.234,0.0,0.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-02,925.0,0.0,4.0,52.0,0.0,0.0,11958.011,0.0,51.71,672.234,0.0,0.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-03,937.0,12.0,4.286,52.0,0.0,0.0,12113.142,155.131,55.404,672.234,0.0,0.0,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-04,939.0,2.0,4.571,52.0,0.0,0.0,12138.997,25.855,59.098,672.234,0.0,0.0,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-05,939.0,0.0,3.0,52.0,0.0,0.0,12138.997,0.0,38.783,672.234,0.0,0.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-06,944.0,5.0,3.143,52.0,0.0,0.0,12203.635,64.638,40.63,672.234,0.0,0.0,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-07,955.0,11.0,4.286,52.0,0.0,0.0,12345.839,142.203,55.404,672.234,0.0,0.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-08,955.0,0.0,4.286,52.0,0.0,0.0,12345.839,0.0,55.404,672.234,0.0,0.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-09,955.0,0.0,4.286,52.0,0.0,0.0,12345.839,0.0,55.404,672.234,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-10,963.0,8.0,3.714,52.0,0.0,0.0,12449.259,103.421,48.017,672.234,0.0,0.0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-11,963.0,0.0,3.429,52.0,0.0,0.0,12449.259,0.0,44.323,672.234,0.0,0.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-12,977.0,14.0,5.429,53.0,1.0,0.143,12630.245,180.986,70.178,685.162,12.928,1.847,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-13,981.0,4.0,5.286,53.0,0.0,0.143,12681.956,51.71,68.331,685.162,0.0,1.847,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-14,989.0,8.0,4.857,53.0,0.0,0.143,12785.376,103.421,62.791,685.162,0.0,1.847,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-15,989.0,0.0,4.857,53.0,0.0,0.143,12785.376,0.0,62.791,685.162,0.0,1.847,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-16,989.0,0.0,4.857,53.0,0.0,0.143,12785.376,0.0,62.791,685.162,0.0,1.847,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-17,1005.0,16.0,6.0,53.0,0.0,0.143,12992.218,206.841,77.565,685.162,0.0,1.847,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-18,1005.0,0.0,6.0,53.0,0.0,0.143,12992.218,0.0,77.565,685.162,0.0,1.847,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-19,1024.0,19.0,6.714,53.0,0.0,0.0,13237.842,245.624,86.799,685.162,0.0,0.0,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-20,1024.0,0.0,6.143,53.0,0.0,0.0,13237.842,0.0,79.412,685.162,0.0,0.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-21,1045.0,21.0,8.0,53.0,0.0,0.0,13509.321,271.479,103.421,685.162,0.0,0.0,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-22,1045.0,0.0,8.0,53.0,0.0,0.0,13509.321,0.0,103.421,685.162,0.0,0.0,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-23,1045.0,0.0,8.0,53.0,0.0,0.0,13509.321,0.0,103.421,685.162,0.0,0.0,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-24,1060.0,15.0,7.857,53.0,0.0,0.0,13703.234,193.914,101.574,685.162,0.0,0.0,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-25,1060.0,0.0,7.857,53.0,0.0,0.0,13703.234,0.0,101.574,685.162,0.0,0.0,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-26,1098.0,38.0,10.571,53.0,0.0,0.0,14194.483,491.248,136.663,685.162,0.0,0.0,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-27,1098.0,0.0,10.571,53.0,0.0,0.0,14194.483,0.0,136.663,685.162,0.0,0.0,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-08-28,1124.0,26.0,11.286,53.0,0.0,0.0,14530.6,336.117,145.897,685.162,0.0,0.0,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
